timestamp,rule_level,decoder_name,rule_description,rule_group,mitre_id,agent_ip,is_malicious
2026-04-12T03:06:00.544433Z,1,windows,System event 4624,windows_auth,unknown,192.168.1.57,0
2026-04-06T07:19:00.544433Z,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,14.103.123.87,0
2026-04-16T03:26:00.544433Z,4,windows,unknown,windows_auth,unknown,192.168.1.241,0
2026-04-27T04:48:00.544433Z,12,suricata,Command and Control Beaconing Detected,c2,T1071,63.229.251.197,1
2026-05-04T17:27:10.000Z,5,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.18,0
2026-04-21T12:14:00.544433Z,8,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,50.231.243.28,1
2026-04-23T22:09:00.544433Z,3,suricata,Hidden port scan: slow SYN sweep on non-standard ports,reconnaissance,T1046,192.168.1.22,1
2026-05-01T08:09:00.544433Z,8,suricata,Command and Control Beaconing Detected,c2,T1071,49.233.173.41,1
2026-04-28T08:06:00.544433Z,9,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,192.168.1.80,1
2026-04-14T05:18:00.544433Z,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.87,0
2026-04-19T15:14:00.544433Z,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.141,0
2026-04-24T10:41:00.544433Z,8,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,47.103.68.91,1
2026-05-04T17:27:10.000Z,4,postfix,Mail delivery successful,mail,unknown,192.168.1.225,0
2026-04-07T02:05:00.544433Z,9,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,49.36.241.111,1
2026-04-05T20:23:00.544433Z,8,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,81.52.5.4,1
2026-04-05T22:53:00.544433Z,4,sudo,User executed allowed sudo command,unknown,unknown,192.168.1.60,0
2026-04-12T03:22:00.544433Z,11,suricata,Command and Control Beaconing Detected,c2,unknown,192.168.1.235,1
2026-05-04T03:43:00.544433Z,1,postfix,Mail delivery successful,mail,unknown,192.168.1.119,0
2026-04-13T16:33:00.544433Z,2,iptables,Firewall accepted connection,firewall,unknown,192.168.1.191,0
2026-04-15T11:49:00.544433Z,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,0.0.0.0,0
2026-04-12T05:18:00.544433Z,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,46.59.91.4,0
2026-05-01T05:24:00.544433Z,2,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.239,0
2026-05-04T17:27:10.000Z,14,windows_defender,Malware Execution Detected,malware,T1204,41.184.94.75,1
2026-04-19T06:42:00.544433Z,11,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.216,1
2026-04-10T19:21:00.544433Z,11,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,14.29.198.63,1
2026-04-10T08:16:00.544433Z,9,windows_defender,Malware Execution Detected,malware,T1204,58.56.151.234,1
2026-05-01T12:52:00.544433Z,4,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.19,0
2026-04-26T21:27:00.544433Z,2,cron,Cron job executed successfully,system,unknown,192.168.1.87,0
2026-04-23T11:51:00.544433Z,3,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.100,0
2026-04-25T11:55:00.544433Z,2,web-accesslog,unknown,web_traffic,unknown,192.168.1.35,0
2026-05-03T08:28:00.544433Z,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.110,0
2026-05-02T12:03:00.544433Z,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.37,1
2026-04-22T09:59:00.544433Z,7,suricata,Outbound connection to rare external IP,network_monitor,unknown,192.168.1.27,0
2026-04-19T01:49:00.544433Z,9,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.7,0
2026-04-28T08:52:00.544433Z,2,nginx,Normal asset load (JS/CSS),web_traffic,unknown,0.0.0.0,0
2026-05-04T17:27:10.000Z,8,syscheck,unknown,ossec,unknown,192.168.1.57,0
2026-04-18T08:23:00.544433Z,11,suricata,unknown,c2,T1071,192.168.1.234,1
2026-04-15T16:51:00.544433Z,9,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.27,0
2026-04-11T22:46:00.544433Z,7,windows,Service started from non-standard path,unknown,unknown,192.168.1.221,0
2026-04-27T19:55:00.544433Z,3,nginx,Normal asset load (JS/CSS),unknown,unknown,192.168.1.162,0
2026-04-09T14:31:00.544433Z,4,windows_defender,unknown,malware,T1204,172.195.86.244,1
2026-04-08T17:12:00.544433Z,2,unknown,Mail delivery successful,mail,unknown,0.0.0.0,0
2026-04-27T15:03:00.544433Z,2,windows,System event 4624,windows_auth,unknown,192.168.1.224,0
2026-04-21T20:21:00.544433Z,10,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,51.222.168.178,1
2026-04-11T20:47:00.544433Z,9,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,73.85.44.247,1
2026-04-22T16:21:00.544433Z,11,windows,unknown,privilege_escalation,T1134,71.6.199.23,1
2026-04-26T05:58:00.544433Z,9,windows_defender,Malware Execution Detected,malware,T1204,192.168.1.33,1
2026-04-07T13:06:00.544433Z,4,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,79.6.181.195,1
2026-04-22T23:58:00.544433Z,8,suricata,Command and Control Beaconing Detected,c2,T1071,72.211.57.196,1
2026-04-17T21:48:00.544433Z,2,postfix,Mail delivery successful,mail,unknown,0.0.0.0,0
2026-04-10T19:12:00.544433Z,11,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.241,1
2026-05-01T22:52:00.544433Z,2,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.22,0
2026-04-21T00:43:00.544433Z,4,windows,System event 4624,windows_auth,unknown,192.168.1.85,0
2026-04-17T17:35:00.544433Z,9,sca,unknown,compliance,unknown,192.168.1.209,0
2026-04-15T12:35:00.544433Z,3,mysql,Standard DB query execution,database,unknown,192.168.1.253,0
2026-05-03T10:57:00.544433Z,2,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,0.0.0.0,0
2026-05-04T17:27:10.000Z,2,postfix,Mail delivery successful,unknown,unknown,192.168.1.103,0
2026-04-29T19:14:00.544433Z,2,syscheck,File integrity check passed,ossec,unknown,192.168.1.37,0
2026-04-27T21:15:00.544433Z,6,syscheck,Unexpected file modification in /etc/,ossec,unknown,32.18.159.15,1
2026-04-23T00:58:00.544433Z,1,iptables,Firewall accepted connection,firewall,unknown,192.168.1.205,0
2026-04-14T21:30:00.544433Z,4,syscheck,File integrity check passed,unknown,unknown,192.168.1.62,0
2026-04-17T04:24:00.544433Z,9,syscheck,High disk usage alert - /var/log at 92% capacity,system_monitor,unknown,192.168.1.250,0
2026-05-04T17:27:10.000Z,4,mysql,Standard DB query execution,database,unknown,192.168.1.33,0
2026-04-28T20:15:00.544433Z,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.199,0
2026-04-13T01:47:00.544433Z,3,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.178,0
2026-04-23T13:03:00.544433Z,12,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,0.0.0.0,1
2026-05-02T14:31:00.544433Z,6,sshd,unknown,authentication_failed,T1110,192.168.1.114,0
2026-04-08T17:26:00.544433Z,1,syscheck,File integrity check passed,unknown,unknown,192.168.1.216,0
2026-05-04T16:42:00.544433Z,10,sca,Vulnerability assessment scan completed on all endpoints,compliance,unknown,192.168.1.48,0
2026-05-03T03:35:00.544433Z,3,pam,Service account login from unexpected geographic region,lateral_movement,T1021,192.168.1.250,1
2026-04-11T18:58:00.544433Z,13,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,36.103.173.7,1
2026-05-01T05:01:00.544433Z,15,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,72.25.195.81,1
2026-04-27T22:31:00.544433Z,5,syscheck,Unexpected file modification in /etc/,ossec,unknown,192.168.1.27,0
2026-04-09T13:35:00.544433Z,4,mysql,unknown,database,unknown,192.168.1.119,0
2026-05-02T03:52:00.544433Z,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.93,0
2026-04-19T07:56:00.544433Z,1,windows,System event 4624,windows_auth,unknown,192.168.1.166,0
2026-04-20T23:30:00.544433Z,6,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.181,0
2026-04-30T18:11:00.544433Z,3,cron,Cron job executed successfully,system,unknown,192.168.1.206,0
2026-04-22T18:33:00.544433Z,11,windows_defender,Malware Execution Detected,malware,unknown,192.168.1.120,1
2026-04-27T09:40:00.544433Z,15,modsecurity,SQL Injection attempt detected,owasp_10,T1190,8.216.42.176,1
2026-04-12T02:10:00.544433Z,6,syscheck,Unexpected file modification in /etc/,ossec,unknown,14.103.112.112,1
2026-05-03T07:27:00.544433Z,10,suricata,Command and Control Beaconing Detected,c2,T1071,80.93.60.152,1
2026-05-01T08:30:00.544433Z,12,modsecurity,unknown,owasp_10,T1190,192.168.1.198,1
2026-04-30T03:11:00.544433Z,2,unknown,Cron job executed successfully,system,unknown,192.168.1.26,0
2026-04-09T15:33:00.544433Z,3,mysql,Standard DB query execution,database,unknown,192.168.1.94,0
2026-04-24T14:52:00.544433Z,3,mysql,Standard DB query execution,database,unknown,192.168.1.52,0
2026-04-27T11:00:00.544433Z,5,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.239,0
2026-05-04T17:27:10.000Z,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.182,0
2026-04-26T02:55:00.544433Z,4,postfix,Mail delivery successful,mail,unknown,192.168.1.5,0
2026-04-17T17:52:00.544433Z,10,sca,SCA policy scan: CIS Benchmark compliance check completed,compliance,unknown,192.168.1.68,0
2026-05-04T17:45:00.544433Z,12,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.149,0
2026-04-17T14:57:00.544433Z,9,modsecurity,unknown,owasp_10,T1190,36.64.162.195,1
2026-05-02T23:39:00.544433Z,4,suricata,Outbound connection to rare external IP,network_monitor,unknown,192.168.1.81,0
2026-04-11T15:48:00.544433Z,5,pam,Successful SSH login,authentication,unknown,192.168.1.140,1
2026-04-24T15:38:00.544433Z,12,sca,SCA policy scan: CIS Benchmark compliance check completed,unknown,unknown,192.168.1.85,0
2026-04-08T09:22:00.544433Z,12,unknown,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.16,0
2026-04-30T22:46:00.544433Z,11,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.253,1
2026-04-16T14:32:00.544433Z,4,mysql,Standard DB query execution,database,unknown,192.168.1.218,0
2026-04-10T23:25:00.544433Z,12,windows_defender,Malware Execution Detected,malware,T1204,49.144.17.2,1
2026-04-09T09:48:00.544433Z,4,mysql,Standard DB query execution,database,unknown,192.168.1.124,0
2026-04-24T17:33:00.544433Z,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.234,0
2026-04-13T10:54:00.544433Z,1,pam,Successful SSH login,authentication,unknown,0.0.0.0,0
2026-04-21T07:54:00.544433Z,3,cron,Cron job executed successfully,system,unknown,192.168.1.111,0
2026-04-14T07:35:00.544433Z,6,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.35,0
2026-05-04T17:27:10.000Z,2,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.155,0
2026-04-30T06:49:00.544433Z,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.38,0
2026-04-25T02:21:00.544433Z,2,iptables,Firewall accepted connection,firewall,unknown,192.168.1.89,0
2026-04-28T13:52:00.544433Z,10,modsecurity,SQL Injection attempt detected,owasp_10,T1190,5.39.1.246,1
2026-04-08T08:38:00.544433Z,4,windows,unknown,windows_auth,unknown,192.168.1.195,0
2026-04-09T08:46:00.544433Z,2,pam,Successful SSH login,authentication,unknown,192.168.1.212,0
2026-04-19T08:03:00.544433Z,12,windows_defender,Malware Execution Detected,malware,T1204,192.168.1.107,1
2026-04-18T04:31:00.544433Z,4,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.239,0
2026-04-08T22:49:00.544433Z,10,unknown,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.3,1
2026-05-04T17:27:10.000Z,4,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.6,0
2026-05-01T19:53:00.544433Z,10,unknown,Vulnerability assessment scan completed on all endpoints,compliance,unknown,192.168.1.158,0
2026-05-01T17:30:00.544433Z,4,postfix,Mail delivery successful,mail,unknown,192.168.1.223,0
2026-04-28T01:39:00.544433Z,9,unknown,Windows Update service restarted automatically,windows_system,unknown,192.168.1.247,0
2026-04-06T12:50:00.544433Z,4,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.211,1
2026-04-30T13:23:00.544433Z,6,syscheck,Unexpected file modification in /etc/,unknown,unknown,192.168.1.221,0
2026-04-13T22:33:00.544433Z,9,suricata,Command and Control Beaconing Detected,c2,T1071,81.215.234.67,1
2026-05-04T17:27:10.000Z,9,nginx,unknown,dos,T1498,184.178.187.74,1
2026-04-26T12:57:00.544433Z,2,mysql,Standard DB query execution,unknown,unknown,192.168.1.127,0
2026-05-04T17:27:10.000Z,8,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.240,0
2026-05-04T16:10:00.544433Z,4,iptables,Firewall accepted connection,firewall,unknown,192.168.1.21,0
2026-04-26T00:48:00.544433Z,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.36,0
2026-04-15T22:01:00.544433Z,12,modsecurity,unknown,owasp_10,T1190,14.103.107.229,1
2026-05-02T12:30:00.544433Z,2,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.158,0
2026-05-04T17:27:10.000Z,8,modsecurity,Cross Site Scripting (XSS) detected,unknown,T1190,45.168.56.1,1
2026-05-04T17:27:10.000Z,3,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.219,0
2026-04-05T07:24:00.544433Z,4,mysql,unknown,database,unknown,192.168.1.25,0
2026-04-21T14:53:00.544433Z,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.43,0
2026-04-15T14:58:00.544433Z,2,postfix,Mail delivery successful,mail,unknown,192.168.1.192,0
2026-04-15T21:05:00.544433Z,1,pam,Successful SSH login,authentication,unknown,192.168.1.95,0
2026-04-10T23:48:00.544433Z,15,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,38.188.60.181,1
2026-05-02T01:08:00.544433Z,4,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.11,1
2026-04-08T05:48:00.544433Z,13,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,61.61.163.35,1
2026-04-27T20:23:00.544433Z,10,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,47.238.252.96,1
2026-05-04T17:27:10.000Z,4,postfix,Mail delivery successful,mail,unknown,192.168.1.186,0
2026-04-06T13:46:00.544433Z,8,suricata,Command and Control Beaconing Detected,c2,T1071,5.181.86.133,1
2026-04-22T04:07:00.544433Z,3,postfix,Mail delivery successful,mail,unknown,192.168.1.107,0
2026-05-04T17:27:10.000Z,1,iptables,Firewall accepted connection,firewall,unknown,192.168.1.168,0
2026-04-21T20:45:00.544433Z,4,unknown,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.10,0
2026-04-21T10:43:00.544433Z,3,iptables,Firewall accepted connection,firewall,unknown,192.168.1.187,0
2026-04-24T09:06:00.544433Z,3,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.108,0
2026-04-06T08:46:00.544433Z,3,unknown,Normal GET request to /index.html,web_traffic,unknown,192.168.1.83,1
2026-04-11T23:47:00.544433Z,4,windows,Service started from non-standard path,windows_system,unknown,43.165.67.251,1
2026-04-17T14:13:00.544433Z,2,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.14,0
2026-04-16T15:15:00.544433Z,9,sshd,unknown,authentication_failed,T1110,192.168.1.18,1
2026-04-30T22:21:00.544433Z,8,nginx,Unusual traffic spike detected,web_traffic,unknown,0.0.0.0,0
2026-04-12T16:16:00.544433Z,1,windows,System event 4624,windows_auth,unknown,192.168.1.144,0
2026-04-11T15:52:00.544433Z,7,unknown,Unusual traffic spike detected,web_traffic,unknown,43.242.179.43,1
2026-04-06T18:25:00.544433Z,4,cron,Cron job executed successfully,system,unknown,192.168.1.103,0
2026-04-17T00:09:00.544433Z,11,suricata,Nmap port scanning detected (Reconnaissance),unknown,T1046,192.168.1.59,0
2026-04-29T03:56:00.544433Z,12,suricata,Lateral movement via Windows Admin Shares,lateral_movement,unknown,61.173.156.68,1
2026-04-23T04:07:00.544433Z,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.20,0
2026-05-04T17:27:10.000Z,12,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,47.239.243.156,1
2026-04-09T12:50:00.544433Z,1,unknown,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.12,0
2026-04-17T16:30:00.544433Z,3,syscheck,File integrity check passed,unknown,unknown,192.168.1.233,0
2026-04-20T21:50:00.544433Z,13,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,104.95.196.212,1
2026-04-24T05:59:00.544433Z,11,sshd,Multiple SSH authentication failures (Brute Force),unknown,T1110,14.155.72.194,1
2026-04-28T23:00:00.544433Z,4,iptables,unknown,firewall,unknown,192.168.1.87,0
2026-04-13T20:21:00.544433Z,8,mysql,Database maintenance: slow query log threshold exceeded,database,unknown,0.0.0.0,0
2026-05-01T12:49:00.544433Z,3,pam,Successful SSH login,unknown,unknown,192.168.1.45,0
2026-04-24T09:43:00.544433Z,11,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.116,0
2026-04-09T14:45:00.544433Z,3,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.28,0
2026-05-02T04:29:00.544433Z,1,iptables,Firewall accepted connection,firewall,unknown,58.58.126.246,0
2026-04-22T12:30:00.544433Z,7,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.173,0
2026-04-05T15:06:00.544433Z,1,mysql,Standard DB query execution,database,unknown,192.168.1.84,0
2026-04-23T19:33:00.544433Z,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.236,0
2026-05-04T01:16:00.544433Z,2,nginx,Normal asset load (JS/CSS),unknown,unknown,192.168.1.198,0
2026-05-04T16:12:00.544433Z,3,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.50,0
2026-04-17T13:06:00.544433Z,4,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.233,0
2026-04-05T10:34:00.544433Z,3,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,0.0.0.0,0
2026-04-27T20:47:00.544433Z,3,mysql,Standard DB query execution,database,unknown,0.0.0.0,0
2026-04-16T11:17:00.544433Z,5,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.76,0
2026-04-22T20:59:00.544433Z,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.153,0
2026-04-22T10:03:00.544433Z,4,pam,Successful SSH login,authentication,unknown,192.168.1.30,1
2026-04-24T13:23:00.544433Z,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.93,0
2026-05-02T08:05:00.544433Z,11,unknown,Cross Site Scripting (XSS) detected,unknown,T1190,192.168.1.43,1
